DetailURL,Space,Name,Penname,Genre,ImageURL,WebURL,GenreFreeFormat
https:/techbookfest.org/event/tbf04/circle/21040009,あ01,日経BP出版局（ニッケイビーピーシュッパンキョク）,日経BP出版局,ソフトウェア全般,https://lh3.googleusercontent.com/w3Z6W7FRKg9ODomh6SUwVUecuKAuT_1X6ZbK22s6ywO3ZNa1M5TgrmD14Ft6zRDhpjWPnjc0c2I5RtPk5iXw,ec.nikkeibp.co.jp/nsp/,技術系書籍・ムック・雑誌
https:/techbookfest.org/event/tbf04/circle/20000001,あ02,シス管系女子会（シスカンケイジョシカイ）,Piro,ソフトウェア全般,https://lh3.googleusercontent.com/HwIlWNz4PGKTGdrX_DAc-7NLXzoxO_7nes-EMzRNrCRZjAInQ3q4QIqpnSQU5xd6gH7uhC-6C2g8fipzpmUm3g,http://system-admin-girl.com/,「シス管系女子」は日経Linux誌にて連載中のLinuxコマンド操作＆シェルスクリプト入門解説マンガです。黒い端末の画面恐怖症なかけ出しエンジニアの方や、後輩や新人のコマンド操作に対する苦手意識を取り除きたい先輩エンジニアの方を対象として、現役エンジニアが100%マンガで解説する事をモットーに制作しています。当日は約2年分の連載をまとめた新刊「シス管系女子3」（商業誌）を販売します。sshポート転送やrsyncをなんとなくで使ってるという人でも、ググらなくてもやりたい事を的確にできるようになれます！ 主人公「みんとちゃん」のキャラグッズ的な物も持っていくかも。
https:/techbookfest.org/event/tbf04/circle/16460003,あ03,デル株式会社（デル）,清水博,科学技術,/assets/images/dummy_cut.png,,企業の情報システムを一人で担当する「ひとり情シス」を調査、インタビューして実態を明らかにした冊子です。
https:/techbookfest.org/event/tbf04/circle/11820001,あ04,USP研究所（ユーエスピーケンキュウジョ）,USP研究所,ソフトウェア全般,https://lh3.googleusercontent.com/jpfhLbZdYYmtbJEwtVv6y-XSyQQDF8NV4KEwEt1_3baZ_rGGRC6O3QvIUeqt-86k2lVdAarv9_cr3raJNxIt,https://www.usp-lab.com/pub.html,UNIX、シェルスクリプト、システム開発などを中心に扱った技術書と専門雑誌の販売。「松浦リッチ研究所」からの委託物も販売します。
https:/techbookfest.org/event/tbf04/circle/13980002,あ05,インプレス（インプレス）,impress,ソフトウェア全般,/assets/images/dummy_cut.png,https://book.impress.co.jp/,機械学習やクラウド技術など“IT技術の先端”をテーマにした「impress top gearシリーズ」や、技術者向けWebサイト“Think IT”発の「Think IT Booksシリーズ」など話題の技術解説書を多数販売します！
https:/techbookfest.org/event/tbf04/circle/17520002,あ06,インプレスR&D（インプレスアールアンドディ）,インプレスR&D,ソフトウェア全般,https://lh3.googleusercontent.com/arlU6WLLLNlI1r4eqMiK5kKLxleCol85WVicuNSBbPazOclTqRKi8xaJj7wwi23vasnYtdnx52PeNfIBSaKV,http://nextpublishing.jp/,「技術書典シリーズ」14タイトルと『TensorFlowはじめました』1～3巻を販売予定。
https:/techbookfest.org/event/tbf04/circle/19300002,い01,株式会社ブックウォーカー（ブックウォーカー）,ブックウォーカー,その他,https://lh3.googleusercontent.com/zmXsFeelyxMwu_tnGYBsdmG3Jh1IrDQ-tcAFKzn60SwEQ3DUrt8qvnk-ajGhW7NQN-z__dPgvdiE3Qdd1eEF,https://author.bookwalker.jp/,かんたん電子書籍2018（電子書籍の作り方解説書）、EPUBについての技術書
https:/techbookfest.org/event/tbf04/circle/15510003,い02,株式会社オライリー・ジャパン（オライリー・ジャパン）,オライリー・ジャパン,ソフトウェア全般,https://lh3.googleusercontent.com/9RwQXj8jDQ-seNfU2D7-lRJPlKluqUeaipephA8Vobrwp2k0OnyW6oLix8SXDZ3ofXAO7TJCXRKmcLcZCqas4w,http://www.oreilly.co.jp/ebook/,ここ技術書典から羽ばたき、弊社より商業出版させていただいた『仕事ではじめる機械学習』の凱旋頒布をはじめ、オライリー・ジャパン刊行の新刊書籍、Ebookのオンデマンド版冊子、グッズなどをご用意してお待ちしております！
https:/techbookfest.org/event/tbf04/circle/18390001,い03,翔泳社（ショウエイシャ）,翔泳社書籍販売チーム,ソフトウェア全般,https://lh3.googleusercontent.com/Hz78u-8jZcxz9OTtnvOUVgWkSUZoHbID1_3szEPn8pFwECNVmauE_ESZtG31Ijr5N6lOil3_nfB7N56zo7MC,http://www.shoeisha.co.jp/book,コンピュータ技術書
https:/techbookfest.org/event/tbf04/circle/15540001,い04,CodeZine（コードジン）,CodeZine編集部,ソフトウェア全般,https://lh3.googleusercontent.com/9Iym8tU443hqXI_9mORK7YfZxjBTCKwRIlibrjCOhBP8ifSLvkSHMpqS8YBPe_oyezylRDCRT0PhTA7AxpQ0,http://codezine.jp/,コンピュータ技術書
https:/techbookfest.org/event/tbf04/circle/16430001,い05,マンガでわかるWebデザイン＋Git（マンガデワカルウェブデザインプラスギット）,湊川あい,ソフトウェア全般,https://lh3.googleusercontent.com/Ie-DUodhBEaQssYFIMxtUGS5j-d6OwKT1qygaOpJHSwEHeOv5ZSAKNTyyGGtbZchuGutBOmXQIH5DaZofWL5,http://webdesign-manga.com/,「マンガでわかるDocker」「マンガでわかるScrapbox」「図解でわかるGoogleアナリティクス」やオリジナルキャラクターのグッズの他、商業誌「わかばちゃんと学ぶGoogleアナリティクス」「わかばちゃんと学ぶGit使い方入門」などを頒布します。
https:/techbookfest.org/event/tbf04/circle/10950001,い06,C&R研究所（シーアンドアールケンキュウジョ）,C&R研究所,ソフトウェア全般,https://lh3.googleusercontent.com/2RDUTRv6GOjNbkhj-kGgoMXHpkfJiWhc-Nowkv6tvzrzsmZme5nv3v9ip5MCFt1qgDoH5nl_ZTPJVvT5PJE,http://www.c-r.com/,弊社発刊の技術書
https:/techbookfest.org/event/tbf04/circle/16440005,い07,ラムダノート株式会社（ラムダノートカブシキガイシャ）,ラムダノート株式会社,ソフトウェア全般,https://lh3.googleusercontent.com/Gv-hTsvME8rDI8EjHthlfzSfBYW7qaVN8pr8lQ3usrymDvPHBHIwLwEyYwmiBSlNX09NAL9pq7zuJKJdMUCT,https://www.lambdanote.com/,ネットワーク、プログラミング、組版
https:/techbookfest.org/event/tbf04/circle/12830001,い08,株式会社マイナビ出版（カブシキガイシャマイナビシュッパン）,マイナビ出版書籍編集チーム,ソフトウェア全般,https://lh3.googleusercontent.com/WPL8Y6FvITGxobjzE2-MoEqNq6TK9FZ-onUCdrfH2kZXX4B5vKggHFS1WdIcvA6w0KjuFkg-FQXFEGFJiGTc,https://book.mynavi.jp/,ロボット、機械学習、イラスト技法、ビッグデータ分析
https:/techbookfest.org/event/tbf04/circle/21040003,い09,森北出版（モリキタシュッパン）,森北出版,その他,/assets/images/dummy_cut.png,https://www.morikita.co.jp/,機械学習／Python／ベイズ推論／自作PCクラスタ／ROS／定理証明支援系／Maxima on Android…．話題の最新刊を含むイチ推し書籍を、特別価格にてご紹介します！
https:/techbookfest.org/event/tbf04/circle/14520002,い10,アンテナハウスCAS電子出版（アンテナハウスキャスデンシシュッパン）,CAS,ソフトウェア全般,https://lh3.googleusercontent.com/yM5YlDEH6KVk1nnzfoEACysTZpOdC5rfT8r-0PdvVrna1Yr6a1beg9COK-ZdPou5ZupOkThnM9MN6j1r6_7v,http://www.cas-ub.com/index_ja.html,MathML数式組版入門 Ver 1.1、スタイルシート開発の基礎、XSL-FO の基礎【第2版】、DITAのすすめ【第3版】、PDFインフラストラクチャ解説　第1.1版、タグ付きPDF、PDF CookBook
https:/techbookfest.org/event/tbf04/circle/14700001,い11,ジャストシステム（ジャストシステム）,ジャストシステム有志,ソフトウェア全般,https://lh3.googleusercontent.com/n75wba9Cf-UBP0OAW1QkegFcXjqsIm-0Uuw28Tn2k8gn7T0naouLXlJ6_OTxBKcXhnnjTmzUvXuEWszqfa4g,http://ju-st.jp/tech/bk/,【新刊】技術内閣サーバーアーキテクチャ大臣が説く『サーバーシステム10の心得』、【新刊】ロングセラー商品の開発手法『俺らの一太郎がスパダリのわけがない』（一太郎活用本『本を書く、作る。』付き）を頒布します。
https:/techbookfest.org/event/tbf04/circle/19220001,い12,SOLARSOLFA（ソラソルファ）,藤原惟,ソフトウェア全般,https://lh3.googleusercontent.com/49-P2gJGt55tHA5dqNAWB553eiVUG3CLJ12CmkHOP1l086Hg6FawosqODru-cnE16dIWBiVyL0GR1HmG_w,https://note.solarsolfa.net/m/m0ee0e40a1c72,ライティング・ドキュメンテーション。『Markdownライティング入門』を頒布します。
https:/techbookfest.org/event/tbf04/circle/16640010,い13,ほしがたタイムカプセル（ホシガタタイムカプセル）,くゎ,その他,https://lh3.googleusercontent.com/kvXM58Vugqh1H1OrkU_-uHulTwne-uBeWG_6UNtFMILYWhQtVFmMoeWt9bsf8E7RwLU1-9NM0Q6oWdu_CGic,,視覚障害者等向けデジタル録音図書「DAISY」について。
https:/techbookfest.org/event/tbf04/circle/16650008,い14,エウレカ9（エウレカナイン）,エウレカ9,ソフトウェア全般,https://lh3.googleusercontent.com/1uKqArd9K0TgsE1Pm_2YS1bMSAPcXThq0K1uegbXuAYYuT7lfgJvf9GV4c_0KzhyYWKIFcjh-Fn6_ehXwP0,https://eureka-twelve.tumblr.com/,著者それぞれのテーマで書いたものを一つの本にします
https:/techbookfest.org/event/tbf04/circle/17450001,い15,SKK=さらに かしこく かわいい（エスケーケーハサラニカシコクカワイイ）,mzp,ソフトウェア全般,https://lh3.googleusercontent.com/LgP-85Wkw_KmICzbrv6-SIRgwI0Wp8koaA6maW3TfA93MQ5Sz-Y00Yx9EqCc4hqy_PsoLj0iIotK2VUwP73x,https://mzp.booth.pm,入力メソッド(InputMethod; IM)は、キー入力を受け取り、文字を入力するソフトウェアである。 キーボードから直接入力できない日本語などの入力に用いる。  本書ではmacOSの入力メソッドを作成しながら、入力メソッドの仕組みについて解説する。
https:/techbookfest.org/event/tbf04/circle/19300003,い16,黒曜堂（コクヨウドウ）,黒曜,科学技術,https://lh3.googleusercontent.com/0qDv--FnWizeAaNG990Lwj4VvUBAXZdV903JW3XpcZJk4VOJ1nse572EhDbs3AVXC8ItSXE4x-OrvYenAcJE,https://kokuyouwind.booth.pm/,正規表現・チューリングマシンなどを会話仕立てで扱う「情報ガール チャーチ=チューリングのテーゼ」を新刊として頒布する予定です。他に、既刊の「いろんな言語でライフゲーム」などを頒布します。
https:/techbookfest.org/event/tbf04/circle/12750004,い17,74th（ナナヨンティーエイチ）,74th,ソフトウェア全般,https://lh3.googleusercontent.com/t0vcfbeCpzWSaML3IMESiE3BzVTiG7L8yJr9YtoJhdQWIyGMVuAmrVoV91v0EanQZOVfGptDbHCNUIBeSZOp,https://j74th.com/events/techbookfest3/,Golangを選ぶからには信頼できる性能がほしい。Golangで、性能を取りつつ構造化を図るとどの程度のコストがかかるのかを、実測して見極めて考える本。 (おまけWebWorker活用編)
https:/techbookfest.org/event/tbf04/circle/14530003,い18,親方Project（オヤカタプロジェクト）,親方,ハードウェア全般,https://lh3.googleusercontent.com/6GV-uJfRbDt0AaYT7z-FktBAeScpVj1lOqRv_8tPb4jFrmHq-oLWEZzavg0oihSEurd61PX7bT3cAhZXUYA,http://oyakata2.blog104.fc2.com/,電子工作：レーザープロジェクター自作のために必要なこと全て。特にESP32使ってアナログ出力、描画データ生成。同人誌ノウハウ本：技術同人誌を書いてイベント売りするまでに必要な、ネタだし、執筆、入稿、準備、イベントオペレーション、お金の話を網羅。
https:/techbookfest.org/event/tbf04/circle/14540002,い19,国際ソブリ協会（コクサイソブリキョウカイ）,crs,ソフトウェア全般,https://lh3.googleusercontent.com/MVi99XZFAZRAT8wpaLafbNClon-FeFseAdboVsc_dnQia3kjui4IbDFVZKhNKJTTsTyuvJ6xwl9ebp463SJpaw,http://soburissive.github.io/,"Linux, 電子工作、IoT,GISなどを中心に旬ネタ時事ネタで思いつくまま本を書きます。"
https:/techbookfest.org/event/tbf04/circle/18260003,い20,日本アキバ学会（ニホンアキバガッカイ）,えきどなG,ソフトウェア全般,https://lh3.googleusercontent.com/3i6_sibQLEP5-bxPwrpMLfpiitz_D8wcq6xHV-1dK0DrqGItUqGaREw14eksyOaxZ-3BW6wz6mjzFeKvsl2yZA,,"Arduino, 電子工作, Scratch, サイバーセキュリティ"
https:/techbookfest.org/event/tbf04/circle/21000003,い21,電気通信大学 工学研究部（デンキツウシンダイガク コウガクケンキュウブ）,hnakai,ハードウェア全般,https://lh3.googleusercontent.com/hdaO4EvF5EHOf8jXuRNByp2Ga1TszvGgvc-OZ_GM6C43vTB_fqlMlqJDjMkJA4l_HQfiR4KmMRUiQy4qCtU,http://www.koken.club.uec.ac.jp/,"ソフトウェア・ハードウェアを交えた, 工学研究部の部員による製作・研究成果を掲載した「部報」最新58号を頒布予定です."
https:/techbookfest.org/event/tbf04/circle/19190002,い22,みかんProject（ミカンプロジェクト）,Kashiken,ハードウェア全般,https://lh3.googleusercontent.com/_wytE-LEy4BZDWfOcvGdbN6XiI-TmtPd2joCG03NeKNSPXjQp9o6UXDTTPKtX-kn4JYDHLlu3XT_sgMU1Uj80w,http://never-ending-project.org/,自作ハードウェアの製作に関する技術書。技術書典4では、3Dプリンタを使用したコインホルダーの製作、マルチファンクションゲートICの使い方といった内容の新刊（C93にて頒布）の頒布を予定しています。
https:/techbookfest.org/event/tbf04/circle/18290002,い23,神田部品（カンダブヒン）,AKIBAJIN,ハードウェア全般,https://lh3.googleusercontent.com/QiG5khmx-nh8XvC3Ob4LIOP-LwW47U0vrysQz0GRUUDGnwTmgaWYG5V1gjUEfjFov8O2FSk2LoC9bnGteSmS,http://kandabuhin.web.fc2.com/,電子工作解説本、電子工作キット。アナログコンピュータ、アナログ電子回路を中心に解説。
https:/techbookfest.org/event/tbf04/circle/15420006,い24,こそこそ団（コソコソダン）,のむむ,ソフトウェア全般,https://lh3.googleusercontent.com/YPuarIDoLiwwur7ca9PV_Thgn9X45kLRGxyGvd1iwdQqEbxzaon5HAnN1ouogzuAHGX5PI9rsj8WswYBgjkAMw,http://koso2dan.kakurezato.com/,ロボット開発向けライブラリROS（RobotOperatingSystem）を利用した自作ホビーロボットに関する本を頒布します。ロボット制作には様々な知識が必要なためROSを利用したソフトウェア以外にも、3DCadの使い方や電子回路などといった内容も紹介しています。実物を見て貰いたい場合に制作したロボットの展示を行う場合があります。
https:/techbookfest.org/event/tbf04/circle/22020004,う01,CyberAgent 秋葉原ラボ（サイバーエージェントアキハバララボ）,秋葉原ラボ技術報告編集委員会,ソフトウェア全般,https://lh3.googleusercontent.com/61VONt9QTF_PIQmH860UOG0FYoyr6foUTDdvEdQk-YSxHQZRdz6o-TmE824jdKe0BJn2Gh8Dk5wMDqM_qpmV,https://www.cyberagent.co.jp/techinfo/labo/akihabara/,大規模データ集計基盤、ユーザ行動分析、レコメンデーション
https:/techbookfest.org/event/tbf04/circle/14710011,う02,ソウゾウ メルカリ カウル チーム（ソウゾウ メルカリ カウル チーム）,ソウゾウ メルカリ カウル チーム,ソフトウェア全般,https://lh3.googleusercontent.com/Q2lIEyfNo95Gc_o_Se27x6YVBZBv5DALnCqAVXGJ1DpPcA_m9b77SXPZ5QUi6nE8VLqfqV94wAKUQLfw5sI,,メルカリ カウルの開発で得たノウハウを記述した書籍
https:/techbookfest.org/event/tbf04/circle/11680001,う03,ひかる黄金わかめ帝国（ヒカルオウゴンワカメテイコク）,vvakame,ソフトウェア全般,https://lh3.googleusercontent.com/hxYIL9m74yBCqttf_5I5VQdMi_L01VtaV15BnC2nAphxuIqZ26I8yw9GH-f1U_0GWBjciItlKrtTmhaKDSIt,,技術書典Webについてアレコレ書こうと思ったけどやっぱCSS組版を途中までやってみた話にします。
https:/techbookfest.org/event/tbf04/circle/11690001,う04,TechBooster（テックブースター）,mhidaka,ソフトウェア全般,https://lh3.googleusercontent.com/oGhU2m98UVfC_Frzea9-XhgozElhqzkox8r1YjF0QBWebBFxvEtzRNWRlzEVtQBmwAKr_1GZJ28l_gi1Lqzi,http://techbooster.org,AndroidやWebやKotlinについて最新情報をまとめた一冊を用意しました。今知っておきたい情報を詰め込んでいます
https:/techbookfest.org/event/tbf04/circle/11900005,う05,へその緒（ヘソノオ）,shibacow,科学技術,https://lh3.googleusercontent.com/i3V2GGV9Ba6nTtfkdq9LkOXPeXqtyQfVPKANkn6xZ4BDzDLbj9nP0e651mAY6UqJAr1jzqdywqz6VJS14HtY,http://visualized-laws.hatenablog.com/,「可視化法学」、法律の構造を情報技術(グラフ理論)を使って可視化しました。新刊落ちました。すいません。
https:/techbookfest.org/event/tbf04/circle/12880004,う06,後藤和智事務所OffLine（ゴトウカズトモジムショオフライン）,後藤和智,ソフトウェア全般,https://lh3.googleusercontent.com/B0xkyNqMOlpRCrb4_DzgD2adb1g9Juc6WAuRHwUxwMBGzrzp0GVib36y9D7Vagu7HfqsSt8s-HOlDTr1pzJu,http://kazugoto.hatenablog.com/,統計解析ソフト及び統計学の解説書。
https:/techbookfest.org/event/tbf04/circle/15580001,う07,暗黙の型宣言（アンモクノカタセンゲン）,レプトケファルス,科学技術,https://lh3.googleusercontent.com/HXjj4KLl1ydMVL02RhjE--ozQKRed3D7HG73AtPwIJk9c1vZ-Wc1KMAODkXjwPKI5MSimzMXbjlsvLzep0wq,,空力音の直接数値計算を始める前に知っておいた方がよい知識と技術についてまとめます．具体的には，フルのNavier-Stokes方程式，高精度・陰的差分法であるコンパクト差分と効率のよい連立一次方程式の求解法，音波が反射しない無反射境界条件といくつかの例題を，サンプルプログラムと共に示します．4月，空力音に関する研究室に配属された大学生必読の一冊．既刊として，「Fortranによる実践オブジェクト指向プログラミング」はもちろん，「流体計算で覚えるPython3」のプログラムを見直し，matplotlibのインタフェース統一，アニメーション表示の高速化を達成しました．さらにNumpyの高速化検討の章を追加しています．
https:/techbookfest.org/event/tbf04/circle/16490001,う08,docker-machine（ドッカーマシーン）,@enakai00/@_dr_asa,ソフトウェア全般,https://lh3.googleusercontent.com/cNs3ItofMkmAmk7AyVG1g-K5gJmKqRKMmQ0r7tD0hI9WjdpnT5ZEoA-dk48gQp_YjX3Dqi1VXnt-iKmDOJ4h,,数学
https:/techbookfest.org/event/tbf04/circle/19330001,う09,石貫會（イワヌキカイ）,蟷螂,科学技術,https://lh3.googleusercontent.com/DcwrFsbLALucH3ip9hDXUDsrwITXihf90zPTg3qZEkKjg_LBmRf3m5RoUTgweNk8CdLxEuMuXQcEe-utOHKKoA,http://twitter.com/kamakiri_ys,量子コンピュータの理論面の解説書『Effective量子コンピュータ』『量子コンピュータ手習い』、量子プログラミング言語の解説と量子プログラミングコンテスト作品から量子コンピュータを読み解く『解説LIQUID』を頒布予定です。 
https:/techbookfest.org/event/tbf04/circle/20090006,う10,そらいろアーキテクチャ（ソライロアーキテクチャ）,latte_zero shotan tsujishin,科学技術,https://lh3.googleusercontent.com/qXkRLwMkvuZoMGe9-xMO2ANo5autXrm3oX3ZlxMD3dyN7cnWJbPpIjPhYOzr_f94ba1KT-uiJZ2JOgPlaz_HFw,,量子コンピュータおよび統計に関する理論を描きます
https:/techbookfest.org/event/tbf04/circle/18300001,う11,Augmented 2次元 Lab/♭ Map（オーギュメンテッドニジゲンラボ/フラットマップ）,猫柳/星野恵瑠,ソフトウェア全般,https://lh3.googleusercontent.com/Iow5RGd2hVb79a18Tv9PyLNntvn_b2hAv9kjBg2KjOkH147dF1qBxhd6wNwDg7jATJZDcJpPgo8LhUdOSKtj,,Live 2D、Swift
https:/techbookfest.org/event/tbf04/circle/14670007,う12,nayucolony（ナユコロニー）,ナユ,ソフトウェア全般,https://lh3.googleusercontent.com/47j7Vh0zAAB27v7B-c5mbDhg7BK2Iyg8pyxWTa0ugYboLxxakzLHH726q5iTXhwpdz7UbPrP3Jk-X_zd2ZxlGg,https://nayucolony.booth.pm/items/829823,こまるUI よくしてみた本
https:/techbookfest.org/event/tbf04/circle/15600005,う13,osakana.factory（オサカナファクトリー）,未識魚,その他,https://lh3.googleusercontent.com/cXJd4mmWDADxqZebBZEm_NI6o4Rac3vCyn-1ctX7F4bANwd-oJtNurMTyJx-SqG52ACqwX7rA363GPUUuy2H,http://ofo.jp/,情報理論や統計分析による作画技法論。機械学習など進める際の基礎理論に。
https:/techbookfest.org/event/tbf04/circle/12760005,う14,Orange Jellies（オレンジジェリーズ）,ジョリ,ソフトウェア全般,https://lh3.googleusercontent.com/CF35vJu666TrTzGIsN08ApxU5-Vs188Bo5kqHwO0hIQllEbDUCr9lorlEf__u5rp1aPfobuNWV_ifvCxo3hYwA,https://www.facebook.com/ParametricProceduralHoudini/,SideFX社のHoudiniを利用した自然界のアルゴリズムを利用したアルゴリズミック・デザインのレシピ集
https:/techbookfest.org/event/tbf04/circle/18280004,う15,Ωplus（オメガプラス）,しゆき,ソフトウェア全般,https://lh3.googleusercontent.com/IozKDSN5qmPzq_K1lxi9v0qvY0m9JfJKN4QDAAMcvyAOUux42XR-7pZe54CqFbkvp8Hrk8ntbzQdrOvZlCLX_w,,3DCG入門書
https:/techbookfest.org/event/tbf04/circle/12980005,う16,r360study（アールサンビャクロクジュウスタディ）,森和恵,ソフトウェア全般,https://lh3.googleusercontent.com/X-qgJy3wCI7tTcTsqMRVvQdo8AhYiMuWyvlUZs4i248UbaeE9nVCWQdykSwhDHz2uUuZpLmSNX1QeojALC1QNg,https://twitter.com/r360studio,Adobeソフトのマニアックなトコ集めました。できたてほやほやの新刊「DreamweaverとBootstrapで作るウェブページ制作の手法［動画・PDF付］」と 「XDとPhotoshop・Illustratorで作るウェブデザイン制作の手法［動画・PDF付］｣の2冊を頒布します。
https:/techbookfest.org/event/tbf04/circle/19360008,う17,ぷにめゼミナール（プニメゼミナール）,ぷにゆきぷにえ+稲荷狐々,ソフトウェア全般,https://lh3.googleusercontent.com/xM9LPfkXG2qO2uzWgYEtqbPL9VqdxB6u4UKwgs7A8TvjaflGPHTUiNKG-xVk6MdfM35J6IjE_UPSNfiWNxzm,https://twitter.com/,CLIP STUDIO PAINTでデジタル作画でアニメを描く本
https:/techbookfest.org/event/tbf04/circle/11930002,う18,SLEEPYHEAD by Futon.（スリーピーヘッド）,ginrei,ソフトウェア全般,https://lh3.googleusercontent.com/_jNMp3f05vEQ-9PBLwluBC6OGcciXqrK_qzWH-y268LuAcnvPwvZLBQBKY8ActRwUOlw9dt062w46KhwbwBy2Q,http://futonweb.net,プロダクトデザイン・UIデザイン系理論書とマンガ、Adobe Script・ClipStudioアニメーションなど創作系の自動化・コード化情報
https:/techbookfest.org/event/tbf04/circle/13860001,う19,CANDY CHUPS Lab.（キャンディチャップスラボ）,チームぎゃおぱん,ソフトウェア全般,https://lh3.googleusercontent.com/GhiJCYI6Twg1B3UW5trBJ4b_URR4H02zlRoyeKj8FgqZWeaQheU_pXGXxm6AbEB0Q5KB_6nA0XVtnUCfNLkO,http://candychupslab.azurewebsites.net/,vvvv、svgなどを用いたメディアアート作成・技術解説
https:/techbookfest.org/event/tbf04/circle/14520004,う20,味噌煮研究所（ミソラボ）,へんてこ,その他,https://lh3.googleusercontent.com/o7ekMpxl9DCSqhpBRVDJnVItVhiny4kR-D7XVvO9zpX8RTvTl7xXAQwINALm6v6EckvwohWxTg8Cgzk13KY,https://miso-lab.henteko07.com/,「第一部: いざというときの Git リカバリのマニュアル」「第二部: D 言語で学ぶ並行並列プログラミング」「第三部: MeshLab を使ってモデルファイルを変換しよう!」などのニッチな技術の合同誌を頒布します
https:/techbookfest.org/event/tbf04/circle/15600006,え01,KLab 株式会社（クラブカブシキカイシャ）,KLab 有志,ソフトウェア全般,https://lh3.googleusercontent.com/JTx9XCwTlJ8siAPrx9mTSdYitghXg7RaNo_kXTHutC5qGOQhXxyWa0XhZCQtzupaceJRtUlswGhg8wwUk0_c,http://klabgames.tech.blog.jp.klab.com/,KLab 社員の持っている知識、Unity 3D やゲームサーバー・インフラ・その他仕事に関係ない技術までをいろいろ公開します。
https:/techbookfest.org/event/tbf04/circle/12900001,え02,きんとーん・らぼ（キントーン・ラボ）,きんとーん・らぼ,ソフトウェア全般,https://lh3.googleusercontent.com/_DLevzoBzaCqkirVoWsSp2kIFz_O7mrmMp-2PBVMGJTuQdI5c68CZ_Pv_AbQZPQrMWYNU3o32rnGfmpQ_eCGWg,https://developer.cybozu.io/hc/ja/articles/115003505983,サイボウズ株式会社のkintoneを題材とした同人誌
https:/techbookfest.org/event/tbf04/circle/22020006,え03,株式会社サイバーエージェント（カブシキガイシャサイバーエージェント ）,株式会社サイバーエージェント,ソフトウェア全般,https://lh3.googleusercontent.com/4kesZNfpZst9RtevNhwjT71zne-Nx0lyM649jKy1iKcjdql31xLfTEM_9dBOiYcx-lHFXpqJL2jBxlIb268,https://creator.game.cyberagent.co.jp/,"Unity, C#, 設計, Rx, シリアライズフォーマット, エディター拡張, IDE"
https:/techbookfest.org/event/tbf04/circle/14530001,え04,りまりま団（リマリマダン）,もふもふ,ソフトウェア全般,https://lh3.googleusercontent.com/383QIy-fIMThZ0veJamJMY6txlakVrGQNytimAYyYyyq5_Whp-JZu3CAWXrVgYzaSbhUyfHRxmTfLMvqxKl_ow,http://rimarimadan.hatenablog.com,技術書典2でElastic Stack5の本を書いたらいつの間にか技術書典シリーズとしてAmazonに載っかることになったりまりま団です。Elastic Stack6（Elasticsearch Kibana Logstash Beats X-Pack Basic）の解説本と、ひよこ（新人・駆け出し）エンジニアが生き抜いていくためのサバイバルガイド（という名前のエモみ溢れる本：無駄にオススメされる本はひよこエンジニアが読んでわかるのか？や有名ポエムはひよこエンジニアにしみるのか？の考察）を出します。後は技術書典3で配ったLogstashを使ったデータのパース本もありますよー。
https:/techbookfest.org/event/tbf04/circle/11690003,え05,肉と鍋（ニクトナベ）,なおたこ,その他,https://lh3.googleusercontent.com/0z-I9c5XNxfNfVwfFY8HBX4VVEf4eWcdDGxnOkOT3N5it7eFU2Uz5ik043aINoT0yXmHkB-KqwVcMGa8Cyif,https://nikutonabe.com/,肉の調理（特に低温調理）におけるさまざまな指標の解説や、その測定手法について解説する。新刊は肉の多汁性を測定する本。
https:/techbookfest.org/event/tbf04/circle/14720003,え06,3エーカー（サンエーカー）,美月でんでん,その他,https://lh3.googleusercontent.com/kYGe8DWCiNCJLIlQe4ijrSuTaq9jlVaJis4S_J15CM7NBkLhWj0X0C8vOrVvCDgUR-rSMpbaMJg3OuuR_QBLFw,http://3acre.dip.jp/,理系（主にIT系）ネタがメインのギャグ4コマ漫画（巻末に簡単な技術紹介記事付き）です．内容はストーリー4コマで女子高生のゆるい部活モノになります．
https:/techbookfest.org/event/tbf04/circle/10880005,え07,テスターちゃん（テスターチャン）,まつ,その他,https://lh3.googleusercontent.com/BXVHMc9MKjOXaN6ND4W9_fM3M1IaymC8ZPljETCOMNoIOxLqW_iejBwCwydWhlbfA2QHceGCJK0NMSd2yco,http://testerchan.hatenadiary.com/,ソフトウェアテストに関する解説漫画本の新刊（2巻）および1巻
https:/techbookfest.org/event/tbf04/circle/18260009,え08,かまずにまるのみ（カマズニマルノミ）,tadaaki,ソフトウェア全般,https://lh3.googleusercontent.com/_ZMoxo1b-o1I-AYYhkfor6iT2HhaayR7CWaqwbvO8TGHs7VCgssAzF-6w4-ma1zIiNmoSpZeVDvYMybmEZg,,ふんわりLinuxカーネル本、プログラマさん4コマ漫画、労働法っぽい本など。
https:/techbookfest.org/event/tbf04/circle/14710012,え09,signico（シグニコ）,Hi_king,科学技術,https://lh3.googleusercontent.com/QiFL8D2pMaEfpwqLVPKabRYyMYiRQo2uxnO1A_OcLuYNXfT18xXjJWsPQKCydG-8rzqfx3OQhdUzNhktO_bq,http://signico.hi-king.me/,機械学習・統計を用いてアニメ・イラスト等サブカル系幅広く分析
